ID,ID_person,Square,Rooms,Price,Rooms_indicator
5384,7981,88,4.0,27104,True
5385,6560,67,2.0,16951,False
5386,17464,105,7.0,41370,False
5387,2643,120,7.0,24360,False
5388,14101,42,2.0,14784,False
5389,17536,90,5.0,28260,False
5390,18750,103,5.0,26883,False
5391,17515,60,2.0,13500,False
5392,12427,48,2.0,14352,False
5393,5010,93,4.0,20832,False
5394,8684,99,4.0,31383,False
5395,2222,75,4.0,29475,False
5396,11928,92,4.0,19044,False
5397,1646,90,5.0,19530,False
5398,2615,76,4.0,16644,False
5399,19477,128,7.0,42880,False
5400,6441,81,3.0,18468,False
5401,9305,121,5.0,28556,False
5402,392,124,5.0,29388,False
5403,7796,32,1.0,12000,False
5404,12985,60,3.0,16440,False
5405,7590,74,3.0,21460,False
5406,4727,65,3.0,22555,False
5407,4257,72,3.0,17064,False
5408,12290,46,2.0,17388,False
5409,14237,45,2.0,13590,False
5410,3855,55,4.0,19195,True
5411,6924,72,4.0,25992,False
5412,1476,49,2.0,10094,False
5413,19637,95,6.0,29355,False
5414,4935,117,6.0,29250,False
5415,9316,53,3.0,18550,False
5416,14479,66,3.0,13464,False
5417,14630,32,1.0,9280,False
5418,8958,67,3.0,17688,False
5419,14110,121,5.0,27104,False
5420,13571,55,2.0,20075,False
5421,14597,107,4.0,34133,True
5422,19599,109,4.0,23108,False
5423,1527,67,4.0,19832,True
5424,6256,37,1.0,13246,False
5425,10612,100,4.0,35100,False
5426,5214,92,4.0,19504,False
5427,4529,30,1.0,8160,False
5428,12831,83,4.0,19173,True
5429,5258,65,4.0,20670,False
5430,17754,104,4.0,32448,False
5431,8926,38,2.0,13452,False
5432,3284,119,6.0,34272,False
5433,10159,90,3.0,29880,False
5434,2082,62,2.0,24242,False
5435,13073,91,5.0,21203,False
5436,15209,89,3.0,18067,False
5437,4566,55,3.0,12320,False
5438,14902,52,3.0,15444,False
5439,3808,128,5.0,38528,False
5440,6202,49,2.0,14112,False
5441,4573,120,7.0,43200,False
5442,9838,35,2.0,12285,False
5443,11659,108,6.0,35316,False
5444,16340,57,2.0,16473,False
5445,14577,102,6.0,39780,False
5446,19760,118,5.0,45312,False
5447,3116,41,2.0,12628,False
5448,15335,118,5.0,45548,False
5449,4368,83,3.0,25647,False
5450,5150,38,2.0,8474,False
5451,9580,97,5.0,20370,False
5452,12787,120,6.0,30600,False
5453,10260,34,2.0,8160,False
5454,16191,78,4.0,19890,False
5455,7242,50,2.0,14350,False
5456,10000,67,2.0,14338,False
5457,1239,84,4.0,29400,False
5458,15076,44,1.0,13024,False
5459,8675,81,4.0,22275,False
5460,9930,53,2.0,12932,False
5461,8429,74,4.0,24494,False
5462,970,123,5.0,38007,False
5463,7227,68,3.0,24820,False
5464,19231,42,2.0,15582,False
5465,7020,99,4.0,27720,True
5466,7070,101,5.0,21917,False
5467,15917,56,4.0,14560,True
5468,6083,65,2.0,22035,False
5469,18362,114,7.0,38760,False
5470,10891,85,4.0,33915,True
5471,19012,58,3.0,11658,False
5472,15675,41,2.0,13981,False
5473,4364,123,4.0,48339,True
5474,14633,47,2.0,16826,False
5475,9825,114,6.0,33402,False
5476,9248,40,1.0,11200,False
5477,8483,108,4.0,35856,True
5478,389,42,2.0,10080,False
5479,17087,58,3.0,18618,False
5480,12547,108,4.0,23976,False
5481,12180,108,6.0,38340,False
5482,2212,65,4.0,24635,True
5483,19111,47,2.0,14758,False
5484,16134,31,1.0,12307,False
5485,2144,127,5.0,45720,False
5486,8499,59,2.0,20827,False
5487,11199,63,2.0,19152,False
5488,11124,47,2.0,17672,False
5489,2505,51,4.0,12495,True
5490,15526,121,5.0,38478,False
5491,11125,124,8.0,33976,False
5492,13604,125,5.0,41500,False
5493,17321,129,6.0,26832,False
5494,17565,46,3.0,15272,False
5495,2047,74,4.0,23088,False
5496,19271,108,4.0,38124,False
5497,5438,100,4.0,25600,False
5498,15146,72,3.0,19152,False
5499,1838,74,4.0,21016,False
5500,6729,42,2.0,12978,False
5501,11329,120,6.0,26400,False
5502,14152,108,5.0,30564,False
5503,9911,52,3.0,14196,False
5504,19613,49,3.0,17885,False
5505,1856,39,1.0,15132,False
5506,4179,74,4.0,16132,False
5507,1385,65,3.0,22620,False
5508,15744,69,3.0,26841,False
5509,10035,75,3.0,15225,False
5510,2901,31,1.0,12307,False
5511,15485,52,2.0,14352,False
5512,15790,57,3.0,15960,False
5513,8065,56,3.0,21168,False
5514,7415,115,6.0,30935,False
5515,17602,65,2.0,14300,False
5516,7407,59,2.0,14750,False
5517,10159,92,4.0,34868,False
5518,10842,64,4.0,17792,False
5519,822,78,4.0,27846,False
5520,16687,47,2.0,13207,False
5521,13617,128,8.0,45440,False
5522,5100,124,5.0,43772,False
5523,17599,96,5.0,20160,False
5524,19181,108,7.0,30024,False
5525,19027,100,5.0,34500,False
5526,8945,80,3.0,16080,False
5527,9873,99,4.0,21879,False
5528,7913,55,4.0,11990,True
5529,1148,108,4.0,31860,False
5530,7094,51,2.0,15810,False
5531,7811,68,4.0,18156,False
5532,222,86,4.0,21242,False
5533,7792,120,6.0,44880,False
5534,16234,57,3.0,20349,False
5535,9623,33,1.0,12045,False
5536,5345,63,2.0,13671,False
5537,6113,116,5.0,28420,False
5538,17006,123,8.0,30627,False
5539,12137,33,1.0,12177,False
5540,9881,55,2.0,16005,False
5541,6053,82,3.0,31160,False
5542,19374,55,2.0,15455,False
5543,8679,41,2.0,10004,False
5544,10891,113,5.0,40906,False
5545,2,53,2.0,20723,False
5546,8565,96,4.0,30528,False
5547,1156,34,1.0,9554,False
5548,4738,111,5.0,29082,False
5549,12758,69,3.0,24840,False
5550,2949,31,1.0,6572,False
5551,3065,37,1.0,11618,False
5552,2056,43,2.0,14362,False
5553,19220,112,6.0,30240,False
5554,19944,47,2.0,13442,False
5555,12015,71,4.0,17679,False
5556,18782,100,4.0,22100,False
5557,8381,56,4.0,19432,True
5558,19561,86,5.0,20296,False
5559,19754,35,1.0,7630,False
5560,7293,102,6.0,32640,False
5561,15955,71,3.0,23714,False
5562,8722,67,3.0,25326,False
5563,7797,127,7.0,38100,False
5564,12329,102,4.0,32232,False
5565,18845,40,1.0,12360,False
5566,5057,36,2.0,10908,False
5567,5661,92,3.0,25668,False
5568,1755,99,4.0,38016,True
5569,7449,54,3.0,16578,False
5570,17240,128,5.0,45952,False
5571,10569,79,4.0,22594,True
5572,4066,115,5.0,24150,False
5573,3051,123,5.0,47970,False
5574,10647,127,7.0,50038,False
5575,7631,112,6.0,33376,False
5576,2719,124,4.0,25544,True
5577,17784,71,3.0,26625,False
5578,273,46,2.0,12788,False
5579,1138,104,5.0,37544,False
5580,6486,54,4.0,13446,True
5581,9274,100,4.0,39300,True
5582,14859,124,5.0,40052,False
5583,14392,72,4.0,25488,False
5584,18258,79,4.0,22673,False
5585,5978,43,2.0,12470,False
5586,10357,44,2.0,14916,False
5587,19327,118,6.0,41064,False
5588,8676,102,6.0,36414,False
5589,18530,31,4.0,12028,True
5590,1253,125,8.0,40875,False
5591,11295,121,4.0,46948,True
5592,18755,75,3.0,23550,False
5593,5566,89,5.0,30616,False
5594,12637,91,4.0,36218,True
5595,13734,50,2.0,18300,False
5596,5013,79,4.0,30731,False
5597,17808,42,2.0,14028,False
5598,1914,88,4.0,23760,False
5599,11006,85,5.0,20060,False
5600,1115,107,5.0,25252,False
5601,4594,35,1.0,8190,False
5602,1467,59,2.0,22597,False
5603,1408,82,4.0,17220,False
5604,9005,117,6.0,43641,False
5605,19458,93,4.0,37107,False
5606,18176,105,4.0,36330,False
5607,16554,106,5.0,38478,False
5608,15204,128,5.0,49792,False
5609,17342,125,6.0,31250,False
5610,19422,62,3.0,22134,False
5611,5059,77,4.0,24717,True
5612,15596,87,5.0,26535,False
5613,15352,99,5.0,24849,False
5614,12591,104,6.0,29432,False
5615,18380,50,3.0,15050,False
5616,3540,127,6.0,36068,False
5617,3984,127,6.0,31369,False
5618,11727,103,4.0,24926,False
5619,4581,55,2.0,14190,False
5620,17679,111,5.0,31635,False
5621,9598,47,1.0,16873,False
5622,2968,52,2.0,11180,False
5623,17633,101,4.0,22927,True
5624,10400,44,2.0,9504,False
5625,12244,47,4.0,11985,True
5626,3798,72,4.0,24408,False
5627,10212,41,2.0,16031,False
5628,4368,125,5.0,37250,False
5629,7832,41,1.0,13325,False
5630,14042,71,2.0,18957,False
5631,11184,118,4.0,31034,False
5632,17486,111,6.0,42513,False
5633,12140,111,4.0,29637,True
5634,646,122,5.0,38186,False
5635,8596,104,4.0,32760,False
5636,3296,50,2.0,14200,False
5637,6126,102,4.0,27948,False
5638,9990,87,5.0,25404,False
5639,704,33,1.0,8481,False
5640,14902,116,5.0,35728,False
5641,5946,73,4.0,15257,False
5642,2344,73,3.0,20002,False
5643,12184,101,5.0,22119,False
5644,12364,63,3.0,18774,False
5645,14235,77,3.0,16632,False
5646,808,111,4.0,36186,True
5647,19411,32,1.0,6560,False
5648,17151,35,1.0,13405,False
5649,2222,116,6.0,23780,False
5650,14711,48,2.0,11520,False
5651,8221,123,6.0,38376,False
5652,5101,66,3.0,17952,False
5653,4302,90,3.0,30960,False
5654,11228,115,4.0,28750,True
5655,11656,75,5.0,28350,False
5656,13050,83,4.0,17015,False
5657,19740,44,4.0,10472,True
5658,7007,114,5.0,26904,False
5659,1267,114,6.0,26448,False
5660,18176,91,4.0,33397,False
5661,3087,64,2.0,16896,False
5662,2651,109,4.0,28122,False
5663,13710,124,5.0,42656,False
5664,15794,82,4.0,29110,False
5665,13466,57,3.0,17898,False
5666,2818,46,2.0,10856,False
5667,5751,55,2.0,13090,False
5668,17974,44,2.0,16236,False
5669,3982,54,3.0,16956,False
5670,15266,61,2.0,17690,False
5671,5120,125,6.0,48375,False
5672,8428,67,2.0,26331,False
5673,5476,110,5.0,27940,False
5674,5964,51,3.0,12342,False
5675,16256,117,5.0,42471,False
5676,12790,90,4.0,32220,True
5677,15649,70,3.0,22400,False
5678,3065,74,3.0,16428,False
5679,257,97,5.0,24250,False
5680,10293,75,4.0,25050,True
5681,4295,103,4.0,32239,False
5682,12703,127,7.0,42037,False
5683,9114,117,6.0,29835,False
5684,12592,80,4.0,18560,False
5685,15132,67,4.0,17889,False
5686,10223,119,6.0,34510,False
5687,7670,120,8.0,35280,False
5688,8966,99,6.0,23760,False
5689,11692,82,5.0,16892,False
5690,3563,119,5.0,35105,False
5691,3616,105,5.0,36120,False
5692,3242,30,1.0,6480,False
5693,308,75,3.0,15750,False
5694,2868,33,1.0,7458,False
5695,1754,62,3.0,23622,False
5696,12627,61,4.0,20130,False
5697,1969,41,4.0,9061,True
5698,15870,118,6.0,23718,False
5699,11090,56,2.0,21952,False
5700,13167,116,6.0,26448,False
5701,2054,33,1.0,12309,False
5702,15813,76,4.0,28120,False
5703,10384,50,2.0,10000,False
5704,9504,78,3.0,19188,False
5705,1316,31,4.0,12090,True
5706,14628,99,6.0,30492,False
5707,19132,41,2.0,13038,False
5708,11242,35,4.0,9835,True
5709,5874,35,1.0,13825,False
5710,10710,38,1.0,9310,False
5711,10560,101,5.0,31310,False
5712,5678,126,6.0,41202,False
5713,8967,46,2.0,11500,False
5714,12432,52,2.0,11492,False
5715,17757,39,2.0,10803,False
5716,15812,67,3.0,24991,False
5717,12084,108,4.0,33480,False
5718,13823,120,7.0,42960,False
5719,4080,93,4.0,32643,False
5720,1314,108,5.0,39312,False
5721,10232,124,4.0,41416,True
5722,2929,74,3.0,27972,False
5723,11951,75,3.0,17700,False
5724,9599,122,7.0,35746,False
5725,9569,57,4.0,20976,True
5726,3132,125,4.0,44625,True
5727,2555,127,5.0,46355,False
5728,2208,55,2.0,12705,False
5729,3884,64,3.0,25472,False
5730,16049,34,1.0,13226,False
5731,4618,82,4.0,30340,True
5732,12704,82,4.0,19434,False
5733,15616,62,4.0,16926,False
5734,14906,33,1.0,6798,False
5735,4872,123,5.0,38130,False
5736,1767,101,6.0,35350,False
5737,6375,86,4.0,28122,False
5738,17799,56,3.0,13552,False
5739,16059,81,4.0,25758,True
5740,161,46,2.0,13662,False
5741,15962,80,4.0,26560,True
5742,17031,113,7.0,40002,False
5743,13595,61,2.0,23424,False
5744,15462,115,5.0,27600,False
5745,17557,104,4.0,29536,True
5746,18105,126,6.0,42084,False
5747,15296,106,5.0,33708,False
5748,17108,101,6.0,24240,False
5749,5622,125,4.0,29875,True
5750,15192,64,3.0,23936,False
5751,4240,106,5.0,39962,False
5752,17810,110,6.0,23540,False
5753,1835,32,2.0,12096,False
5754,17960,50,3.0,15150,False
5755,5399,87,3.0,34452,False
5756,15366,66,3.0,20196,False
5757,9583,35,1.0,11235,False
5758,1607,103,4.0,21012,True
5759,1500,113,4.0,23052,True
5760,10592,70,3.0,18830,False
5761,7392,34,2.0,11594,False
5762,17110,121,5.0,44649,False
5763,14118,76,3.0,16188,False
5764,7762,92,6.0,26496,False
5765,13057,41,2.0,8651,False
5766,5411,31,1.0,11036,False
5767,10177,62,4.0,15252,False
5768,4971,59,3.0,14101,False
5769,2257,34,2.0,7242,False
5770,5807,116,5.0,31668,False
5771,16766,82,4.0,24928,False
5772,7873,117,6.0,38844,False
5773,6362,80,4.0,20000,False
5774,7046,115,7.0,25185,False
5775,11780,70,3.0,24220,False
5776,11471,55,2.0,12100,False
5777,19143,54,2.0,10908,False
5778,15485,123,5.0,40590,False
5779,13193,102,6.0,37434,False
5780,1914,101,4.0,26058,False
5781,11016,71,3.0,14271,False
5782,7672,34,1.0,7446,False
5783,5259,68,4.0,19108,True
5784,18085,101,6.0,31714,False
5785,9490,34,1.0,11526,False
5786,6484,74,3.0,16502,False
5787,11763,50,2.0,16050,False
5788,12199,96,5.0,25920,False
5789,1875,41,1.0,9348,False
5790,15410,38,4.0,13984,True
5791,12154,45,2.0,9180,False
5792,4100,43,1.0,12642,False
5793,7838,127,6.0,30734,False
5794,6959,59,2.0,14396,False
5795,12991,110,4.0,27170,True
5796,18078,35,1.0,12495,False
5797,4796,66,3.0,24618,False
5798,12792,65,2.0,16250,False
5799,17456,102,4.0,39678,False
5800,9158,123,5.0,40590,False
5801,13858,122,6.0,35136,False
5802,5422,68,4.0,20604,False
5803,2984,101,4.0,21311,False
5804,6832,38,4.0,13186,True
5805,14344,61,2.0,20679,False
5806,8989,39,2.0,8853,False
5807,2487,43,1.0,16512,False
5808,16295,98,6.0,37730,False
5809,16249,78,3.0,26988,False
5810,7615,109,5.0,41965,False
5811,3736,57,2.0,11742,False
5812,426,30,1.0,10260,False
5813,13612,103,5.0,23896,False
5814,9022,118,4.0,43188,False
5815,16691,40,2.0,10840,False
5816,12609,112,4.0,40656,False
5817,3934,77,4.0,27643,True
5818,1835,80,3.0,24480,False
5819,18923,74,3.0,16946,False
5820,2180,77,4.0,18403,False
5821,7288,37,2.0,8806,False
5822,17783,82,3.0,32472,False
5823,5298,35,1.0,11935,False
5824,19818,52,2.0,15548,False
5825,5557,88,4.0,23408,True
5826,7672,70,4.0,25410,False
5827,6306,97,4.0,27063,True
5828,15258,120,7.0,34440,False
5829,14185,48,2.0,13440,False
5830,354,96,4.0,33024,False
5831,18814,71,3.0,19454,False
5832,19210,126,5.0,27846,False
5833,7223,50,2.0,19550,False
5834,4993,86,4.0,25284,True
5835,9260,65,4.0,23010,True
5836,621,86,5.0,24854,False
5837,9691,82,5.0,25830,False
5838,12110,64,3.0,19840,False
5839,18776,118,6.0,36698,False
5840,18557,111,7.0,22533,False
5841,4981,62,2.0,15438,False
5842,6666,74,3.0,28194,False
5843,5035,65,4.0,13130,False
5844,14042,92,4.0,23184,False
5845,14269,115,7.0,25875,False
5846,2480,48,2.0,15792,False
5847,4258,55,2.0,16940,False
5848,1937,40,2.0,8600,False
5849,2629,63,3.0,13167,False
5850,14379,74,4.0,20128,False
5851,10316,71,3.0,22649,False
5852,8942,40,1.0,14320,False
5853,4991,49,2.0,14700,False
5854,15261,122,5.0,42578,False
5855,490,83,4.0,18260,False
5856,12219,79,4.0,21567,False
5857,19467,47,2.0,17672,False
5858,8216,117,4.0,33930,True
5859,17654,123,5.0,30750,False
5860,9879,31,4.0,6758,True
5861,6213,88,4.0,17864,False
5862,7172,127,7.0,46482,False
5863,12232,125,6.0,29625,False
5864,15963,120,8.0,40560,False
5865,13164,47,1.0,17766,False
5866,13662,61,2.0,20557,False
5867,9247,44,2.0,17556,False
5868,18887,67,4.0,13735,True
5869,10981,103,6.0,39758,False
5870,7428,50,2.0,12450,False
5871,1935,72,3.0,25704,False
5872,2918,129,5.0,47085,False
5873,14647,40,1.0,13920,False
5874,9113,122,7.0,47092,False
5875,12862,103,5.0,26162,False
5876,574,30,1.0,6570,False
5877,6830,104,5.0,21320,False
5878,16498,128,5.0,49408,False
5879,11915,106,4.0,36570,False
5880,15887,113,5.0,34804,False
5881,9135,51,4.0,10200,True
5882,19875,101,5.0,38784,False
5883,19092,99,6.0,30888,False
5884,6993,127,5.0,43434,False
5885,12150,54,2.0,14094,False
5886,14495,30,1.0,10440,False
5887,3548,48,3.0,10176,False
5888,14281,96,5.0,35328,False
5889,9093,36,1.0,11196,False
5890,5808,88,4.0,27808,True
5891,6367,86,4.0,20554,True
5892,1850,87,4.0,31929,False
5893,13438,82,5.0,26404,False
5894,18023,128,6.0,28160,False
5895,1195,32,1.0,9920,False
5896,1028,66,4.0,17754,False
5897,13880,86,4.0,33712,False
5898,1720,99,6.0,37224,False
5899,15576,104,5.0,36920,False
5900,4725,61,3.0,17568,False
5901,16002,32,1.0,8864,False
5902,813,59,2.0,15694,False
5903,1000,39,2.0,15054,False
5904,10235,62,2.0,20088,False
5905,17936,63,2.0,22113,False
5906,847,83,5.0,30461,False
5907,2789,46,2.0,12512,False
5908,16988,86,3.0,17630,False
5909,18826,122,7.0,47458,False
5910,16727,72,3.0,18720,False
5911,4790,81,3.0,24138,False
5912,11976,47,1.0,13489,False
5913,7464,122,6.0,30866,False
5914,2693,59,3.0,21358,False
5915,16227,116,4.0,23896,True
5916,15441,129,5.0,27606,False
5917,13353,80,3.0,20560,False
5918,17220,35,4.0,11690,True
5919,12603,96,6.0,33792,False
5920,9918,54,3.0,15012,False
5921,2175,92,4.0,36616,False
5922,2705,103,5.0,31106,False
5923,7043,38,1.0,12730,False
5924,13386,83,4.0,25066,False
5925,2967,107,6.0,24931,False
5926,2169,89,4.0,28035,False
5927,17296,51,3.0,13158,False
5928,17336,110,6.0,37070,False
5929,7623,35,1.0,10010,False
5930,9055,42,2.0,11130,False
5931,6938,109,4.0,32482,False
5932,194,120,5.0,42600,False
5933,96,52,3.0,12480,False
5934,852,117,5.0,31005,False
5935,5521,112,5.0,44576,False
5936,12510,117,4.0,45162,False
5937,18290,79,4.0,28282,False
5938,7669,31,1.0,11966,False
5939,19755,49,2.0,13524,False
5940,10353,117,6.0,34866,False
5941,6672,70,3.0,25340,False
5942,875,75,3.0,27900,False
5943,17999,78,3.0,30264,False
5944,4517,126,5.0,41328,False
5945,622,81,3.0,22113,False
5946,2182,71,4.0,15620,False
5947,7547,117,7.0,27729,False
5948,11708,46,2.0,18124,False
5949,8944,115,5.0,43700,False
5950,3853,70,3.0,25690,False
5951,6414,52,2.0,15132,False
5952,11453,121,6.0,44528,False
5953,7008,47,4.0,18142,True
5954,16164,56,2.0,17696,False
5955,9777,44,2.0,14476,False
5956,6784,95,6.0,20330,False
5957,14036,100,6.0,32500,False
5958,15636,53,3.0,16695,False
5959,8688,67,4.0,22713,True
5960,3681,63,3.0,17451,False
5961,29,55,3.0,19360,False
5962,5017,57,3.0,22173,False
5963,7516,82,4.0,32226,False
5964,12421,105,6.0,35805,False
5965,3018,32,2.0,8160,False
5966,18611,74,4.0,16724,True
5967,2986,54,2.0,21222,False
5968,11851,129,7.0,34056,False
5969,12104,116,4.0,40716,True
5970,4214,79,4.0,30178,False
5971,19029,59,3.0,18998,False
5972,5062,86,5.0,26230,False
5973,19081,95,3.0,25840,False
5974,528,110,4.0,28820,False
5975,14306,108,5.0,34020,False
5976,310,83,5.0,27058,False
5977,4038,72,3.0,18072,False
5978,17507,53,4.0,18444,True
5979,10291,74,3.0,28490,False
5980,3139,62,2.0,18352,False
5981,661,97,5.0,36666,False
5982,9340,44,2.0,13640,False
5983,11680,78,4.0,24102,False
5984,11533,48,2.0,15792,False
5985,12553,78,4.0,28158,False
5986,6597,126,4.0,44226,True
5987,9291,120,5.0,36600,False
5988,18578,121,5.0,43802,False
5989,15550,52,2.0,13468,False
5990,15494,98,4.0,28910,False
5991,4577,72,4.0,27432,False
5992,4836,104,6.0,31200,False
5993,3918,83,3.0,31208,False
5994,19827,87,3.0,34278,False
5995,3257,53,2.0,19928,False
5996,13238,128,6.0,36480,False
5997,4241,47,2.0,18565,False
5998,10051,91,4.0,33852,False
5999,16342,128,7.0,50432,False
6000,5511,86,3.0,28036,False
6001,16590,35,1.0,12600,False
6002,11889,110,6.0,42020,False
6003,77,118,4.0,36580,True
6004,12902,52,3.0,10452,False
6005,4770,99,6.0,34551,False
6006,14823,79,5.0,18802,False
6007,14484,65,2.0,23465,False
6008,16620,64,4.0,24512,False
6009,2162,115,6.0,30360,False
6010,1451,105,4.0,22155,True
6011,12946,104,4.0,28600,False
6012,6334,106,5.0,34238,False
6013,6987,31,1.0,6355,False
6014,2602,81,4.0,20493,True
6015,5919,99,5.0,34650,False
6016,11005,37,1.0,10360,False
6017,13828,65,3.0,22230,False
6018,5410,110,4.0,26290,False
6019,12229,86,4.0,30616,False
6020,11331,42,1.0,15162,False
6021,16772,38,4.0,12996,True
6022,9105,32,4.0,9696,True
6023,4341,67,2.0,26331,False
6024,9935,48,2.0,16560,False
6025,17454,121,6.0,37873,False
6026,14559,119,7.0,30940,False
6027,18350,108,6.0,30672,False
6028,5589,112,4.0,44240,False
6029,8778,52,2.0,20124,False
6030,5707,60,4.0,22620,False
6031,4102,110,4.0,32120,False
6032,7348,116,5.0,32248,False
6033,15554,94,4.0,25286,True
6034,7323,103,4.0,29149,False
6035,16426,129,5.0,34056,False
6036,18803,117,7.0,30420,False
6037,1112,32,1.0,12320,False
6038,15498,122,8.0,33550,False
6039,6895,116,6.0,39672,False
6040,12425,100,5.0,37200,False
6041,8236,109,5.0,42619,False
6042,4244,119,6.0,42364,False
6043,16590,43,1.0,11051,False
6044,9030,91,5.0,29211,False
6045,17564,92,5.0,28336,False
6046,6670,81,5.0,22275,False
6047,16335,30,1.0,8520,False
6048,11375,51,3.0,18819,False
6049,15110,66,4.0,23892,True
6050,19838,65,4.0,18590,True
6051,19552,37,2.0,10508,False
6052,17413,45,3.0,13455,False
6053,4083,100,5.0,28100,False
6054,6626,43,2.0,9546,False
6055,12868,35,2.0,10395,False
6056,3410,105,6.0,38430,False
6057,5757,48,2.0,18672,False
6058,3273,36,1.0,7344,False
6059,3632,70,3.0,23520,False
6060,4690,46,3.0,11224,False
6061,16186,103,5.0,40994,False
6062,6300,35,2.0,9555,False
6063,15076,63,3.0,21861,False
6064,10358,87,3.0,24534,False
6065,9431,57,3.0,17556,False
6066,16924,119,7.0,41174,False
6067,11124,30,1.0,8190,False
6068,4761,70,4.0,22400,True
6069,15219,38,1.0,14972,False
6070,13956,91,4.0,32578,False
6071,757,88,4.0,30008,False
6072,17874,113,5.0,24860,False
6073,15325,47,2.0,12314,False
6074,9558,32,1.0,11488,False
6075,8534,59,2.0,16815,False
6076,9010,66,3.0,21714,False
6077,4249,110,6.0,25520,False
6078,2836,128,6.0,46080,False
6079,7602,101,5.0,26159,False
6080,3002,92,5.0,24012,False
6081,9653,110,5.0,37730,False
6082,14742,67,3.0,14807,False
6083,9077,122,5.0,39406,False
6084,10006,58,3.0,20880,False
6085,6258,64,2.0,18752,False
6086,16238,68,2.0,26384,False
6087,3267,105,4.0,34125,True
6088,4584,36,1.0,11088,False
6089,1761,92,4.0,31188,True
6090,8322,110,6.0,31020,False
6091,18482,91,4.0,19838,False
6092,9084,59,4.0,16225,True
6093,4540,62,4.0,22320,False
6094,15476,65,4.0,20605,True
6095,17447,40,1.0,12000,False
6096,3015,32,2.0,12000,False
6097,15549,35,1.0,12880,False
6098,3691,119,6.0,34748,False
6099,6353,74,3.0,15022,False
6100,19974,90,5.0,30420,False
6101,6188,102,5.0,35904,False
6102,12241,100,4.0,28700,False
6103,12455,89,3.0,24208,False
6104,3230,107,5.0,24289,False
6105,1946,101,4.0,38380,False
6106,9075,96,4.0,32448,False
6107,17093,115,5.0,38525,False
6108,9003,66,4.0,15378,True
6109,8914,55,3.0,20735,False
6110,4508,83,5.0,27971,False
6111,12335,33,1.0,12771,False
6112,2572,96,4.0,35616,False
6113,7320,39,1.0,11661,False
6114,15935,72,3.0,20376,False
6115,8567,49,2.0,11711,False
6116,11501,109,7.0,33463,False
6117,8151,56,3.0,14000,False
6118,6405,40,1.0,15760,False
6119,7505,81,4.0,24705,False
6120,5473,50,2.0,18200,False
6121,14177,43,2.0,10535,False
6122,10058,56,2.0,16688,False
6123,11242,46,2.0,13800,False
6124,15286,57,2.0,19722,False
6125,11068,122,8.0,46848,False
6126,6140,122,8.0,25376,False
6127,12834,68,4.0,21896,False
6128,13133,50,2.0,10550,False
6129,4893,103,6.0,20703,False
6130,8698,115,5.0,29325,False
6131,15819,85,5.0,20485,False
6132,1388,57,3.0,21945,False
6133,19750,105,4.0,30660,False
6134,1418,122,7.0,25620,False
6135,12993,80,3.0,26960,False
6136,10468,66,3.0,24948,False
6137,14276,62,2.0,13826,False
6138,11653,119,7.0,33558,False
6139,12705,94,4.0,32900,False
6140,7033,103,4.0,25853,False
6141,436,111,6.0,24975,False
6142,11509,129,4.0,38184,True
6143,6184,72,3.0,18504,False
6144,13069,44,2.0,11836,False
6145,12370,118,5.0,39884,False
6146,4078,40,2.0,12720,False
6147,1058,86,4.0,25972,False
6148,13841,82,4.0,20828,False
6149,11987,34,1.0,12784,False
6150,11507,89,4.0,32129,False
6151,14738,77,3.0,18634,False
6152,1848,100,4.0,21500,True
6153,1216,42,2.0,10962,False
6154,15982,30,1.0,8460,False
6155,13635,76,5.0,28728,False
6156,9455,69,4.0,18354,False
6157,16169,37,1.0,11137,False
6158,18389,51,2.0,17391,False
6159,4644,73,4.0,27156,False
6160,11571,111,4.0,27195,True
6161,6591,117,4.0,25389,False
6162,18243,64,2.0,23808,False
6163,13530,88,5.0,27544,False
6164,18511,43,2.0,12599,False
6165,10424,49,2.0,17395,False
6166,13999,39,2.0,7995,False
6167,10476,110,6.0,35310,False
6168,14380,119,4.0,33439,False
6169,14781,104,4.0,29016,False
6170,7069,36,1.0,7956,False
6171,16514,79,3.0,22357,False
6172,4269,121,5.0,47674,False
6173,3798,84,4.0,25116,False
6174,14956,101,6.0,27270,False
6175,13273,122,5.0,35258,False
6176,18982,71,3.0,17963,False
6177,9347,37,4.0,12099,True
6178,3562,107,4.0,24182,False
6179,16661,52,2.0,16588,False
6180,18063,83,5.0,31872,False
6181,1381,115,4.0,40135,True
6182,12275,92,5.0,25944,False
6183,10936,56,3.0,20160,False
6184,7061,127,6.0,33274,False
6185,644,117,6.0,27963,False
6186,15945,105,4.0,39480,False
6187,3030,96,6.0,36096,False
6188,9138,83,3.0,27805,False
6189,10568,78,3.0,22854,False
6190,11026,46,1.0,13110,False
6191,1401,36,2.0,13716,False
6192,2653,98,4.0,37338,True
6193,177,65,3.0,25155,False
6194,5858,55,3.0,21010,False
6195,9972,84,4.0,26628,False
6196,2075,99,4.0,28710,False
6197,10184,109,6.0,42837,False
6198,7860,128,4.0,32640,True
6199,13693,30,1.0,7830,False
6200,1895,108,6.0,32832,False
6201,14561,128,8.0,35712,False
6202,5544,95,6.0,28975,False
6203,1180,43,2.0,12513,False
6204,8487,80,5.0,30240,False
6205,12586,32,1.0,7328,False
6206,12397,56,4.0,18480,True
